IdDistrito,Distrito,IdSeccion,Seccion,IdCircuito
1.0,Ciudad Autónoma de Buenos Aires,3.0,Comuna 3,39
1.0,Ciudad Autónoma de Buenos Aires,9.0,Comuna 9,99
1.0,Ciudad Autónoma de Buenos Aires,10.0,Comuna 10,102
1.0,Ciudad Autónoma de Buenos Aires,1.0,Comuna 1,9
1.0,Ciudad Autónoma de Buenos Aires,15.0,Comuna 15,158
1.0,Ciudad Autónoma de Buenos Aires,15.0,Comuna 15,160
1.0,Ciudad Autónoma de Buenos Aires,9.0,Comuna 9,93
1.0,Ciudad Autónoma de Buenos Aires,4.0,Comuna 4,53
1.0,Ciudad Autónoma de Buenos Aires,14.0,Comuna 14,155
1.0,Ciudad Autónoma de Buenos Aires,14.0,Comuna 14,156
1.0,Ciudad Autónoma de Buenos Aires,13.0,Comuna 13,145
1.0,Ciudad Autónoma de Buenos Aires,2.0,Comuna 2,25
1.0,Ciudad Autónoma de Buenos Aires,3.0,Comuna 3,40
1.0,Ciudad Autónoma de Buenos Aires,1.0,Comuna 1,10
1.0,Ciudad Autónoma de Buenos Aires,12.0,Comuna 12,126
1.0,Ciudad Autónoma de Buenos Aires,7.0,Comuna 7,82
1.0,Ciudad Autónoma de Buenos Aires,6.0,Comuna 6,72
1.0,Ciudad Autónoma de Buenos Aires,15.0,Comuna 15,163
1.0,Ciudad Autónoma de Buenos Aires,15.0,Comuna 15,164
1.0,Ciudad Autónoma de Buenos Aires,15.0,Comuna 15,165
1.0,Ciudad Autónoma de Buenos Aires,4.0,Comuna 4,54
1.0,Ciudad Autónoma de Buenos Aires,10.0,Comuna 10,112
1.0,Ciudad Autónoma de Buenos Aires,2.0,Comuna 2,26
1.0,Ciudad Autónoma de Buenos Aires,10.0,Comuna 10,103
1.0,Ciudad Autónoma de Buenos Aires,1.0,Comuna 1,11
1.0,Ciudad Autónoma de Buenos Aires,3.0,Comuna 3,41
1.0,Ciudad Autónoma de Buenos Aires,5.0,Comuna 5,65
1.0,Ciudad Autónoma de Buenos Aires,13.0,Comuna 13,139
1.0,Ciudad Autónoma de Buenos Aires,11.0,Comuna 11,120
1.0,Ciudad Autónoma de Buenos Aires,10.0,Comuna 10,104
1.0,Ciudad Autónoma de Buenos Aires,7.0,Comuna 7,83
1.0,Ciudad Autónoma de Buenos Aires,6.0,Comuna 6,73
1.0,Ciudad Autónoma de Buenos Aires,12.0,Comuna 12,127
1.0,Ciudad Autónoma de Buenos Aires,4.0,Comuna 4,55
1.0,Ciudad Autónoma de Buenos Aires,13.0,Comuna 13,146
1.0,Ciudad Autónoma de Buenos Aires,1.0,Comuna 1,12
1.0,Ciudad Autónoma de Buenos Aires,2.0,Comuna 2,27
1.0,Ciudad Autónoma de Buenos Aires,12.0,Comuna 12,133
1.0,Ciudad Autónoma de Buenos Aires,3.0,Comuna 3,42
1.0,Ciudad Autónoma de Buenos Aires,10.0,Comuna 10,105
1.0,Ciudad Autónoma de Buenos Aires,5.0,Comuna 5,66
1.0,Ciudad Autónoma de Buenos Aires,11.0,Comuna 11,113
1.0,Ciudad Autónoma de Buenos Aires,1.0,Comuna 1,13
1.0,Ciudad Autónoma de Buenos Aires,4.0,Comuna 4,56
1.0,Ciudad Autónoma de Buenos Aires,2.0,Comuna 2,28
1.0,Ciudad Autónoma de Buenos Aires,11.0,Comuna 11,121
1.0,Ciudad Autónoma de Buenos Aires,4.0,Comuna 4,57
1.0,Ciudad Autónoma de Buenos Aires,3.0,Comuna 3,30
1.0,Ciudad Autónoma de Buenos Aires,15.0,Comuna 15,159
1.0,Ciudad Autónoma de Buenos Aires,1.0,Comuna 1,14
1.0,Ciudad Autónoma de Buenos Aires,5.0,Comuna 5,67
1.0,Ciudad Autónoma de Buenos Aires,6.0,Comuna 6,74
1.0,Ciudad Autónoma de Buenos Aires,7.0,Comuna 7,84
1.0,Ciudad Autónoma de Buenos Aires,3.0,Comuna 3,31
1.0,Ciudad Autónoma de Buenos Aires,3.0,Comuna 3,32
1.0,Ciudad Autónoma de Buenos Aires,3.0,Comuna 3,33
1.0,Ciudad Autónoma de Buenos Aires,13.0,Comuna 13,147
1.0,Ciudad Autónoma de Buenos Aires,1.0,Comuna 1,15
1.0,Ciudad Autónoma de Buenos Aires,11.0,Comuna 11,114
1.0,Ciudad Autónoma de Buenos Aires,2.0,Comuna 2,29
1.0,Ciudad Autónoma de Buenos Aires,13.0,Comuna 13,140
1.0,Ciudad Autónoma de Buenos Aires,1.0,Comuna 1,16
1.0,Ciudad Autónoma de Buenos Aires,12.0,Comuna 12,128
1.0,Ciudad Autónoma de Buenos Aires,9.0,Comuna 9,97
1.0,Ciudad Autónoma de Buenos Aires,4.0,Comuna 4,44
1.0,Ciudad Autónoma de Buenos Aires,4.0,Comuna 4,45
1.0,Ciudad Autónoma de Buenos Aires,4.0,Comuna 4,43
1.0,Ciudad Autónoma de Buenos Aires,1.0,Comuna 1,17
1.0,Ciudad Autónoma de Buenos Aires,13.0,Comuna 13,134
1.0,Ciudad Autónoma de Buenos Aires,7.0,Comuna 7,85
1.0,Ciudad Autónoma de Buenos Aires,13.0,Comuna 13,141
1.0,Ciudad Autónoma de Buenos Aires,4.0,Comuna 4,46
1.0,Ciudad Autónoma de Buenos Aires,5.0,Comuna 5,58
1.0,Ciudad Autónoma de Buenos Aires,5.0,Comuna 5,59
1.0,Ciudad Autónoma de Buenos Aires,11.0,Comuna 11,122
1.0,Ciudad Autónoma de Buenos Aires,10.0,Comuna 10,106
1.0,Ciudad Autónoma de Buenos Aires,11.0,Comuna 11,115
1.0,Ciudad Autónoma de Buenos Aires,1.0,Comuna 1,18
1.0,Ciudad Autónoma de Buenos Aires,6.0,Comuna 6,68
1.0,Ciudad Autónoma de Buenos Aires,7.0,Comuna 7,75
1.0,Ciudad Autónoma de Buenos Aires,1.0,Comuna 1,19
1.0,Ciudad Autónoma de Buenos Aires,11.0,Comuna 11,123
1.0,Ciudad Autónoma de Buenos Aires,13.0,Comuna 13,135
1.0,Ciudad Autónoma de Buenos Aires,10.0,Comuna 10,107
1.0,Ciudad Autónoma de Buenos Aires,7.0,Comuna 7,76
1.0,Ciudad Autónoma de Buenos Aires,4.0,Comuna 4,47
18.0,San Juan,4.0,Rivadavia,00045
18.0,San Juan,4.0,Rivadavia,00046
18.0,San Juan,4.0,Rivadavia,00047
18.0,San Juan,4.0,Rivadavia,00048
18.0,San Juan,1.0,Capital,00001
18.0,San Juan,1.0,Capital,00002
18.0,San Juan,1.0,Capital,00022
18.0,San Juan,1.0,Capital,00023
18.0,San Juan,1.0,Capital,00024
18.0,San Juan,1.0,Capital,00025
18.0,San Juan,1.0,Capital,00026
18.0,San Juan,1.0,Capital,00027
18.0,San Juan,1.0,Capital,00028
18.0,San Juan,1.0,Capital,00029
18.0,San Juan,1.0,Capital,00030
18.0,San Juan,1.0,Capital,00031
18.0,San Juan,3.0,Chimbas,00041
18.0,San Juan,3.0,Chimbas,00042
18.0,San Juan,3.0,Chimbas,00043
18.0,San Juan,3.0,Chimbas,00044
18.0,San Juan,3.0,Chimbas,00039
18.0,San Juan,3.0,Chimbas,00040
18.0,San Juan,1.0,Capital,00012
18.0,San Juan,1.0,Capital,00013
18.0,San Juan,1.0,Capital,00014
18.0,San Juan,1.0,Capital,00015
18.0,San Juan,1.0,Capital,00016
18.0,San Juan,1.0,Capital,00017
18.0,San Juan,1.0,Capital,00018
18.0,San Juan,1.0,Capital,00019
18.0,San Juan,1.0,Capital,00020
18.0,San Juan,1.0,Capital,00021
18.0,San Juan,2.0,Santa Lucía,00034
18.0,San Juan,2.0,Santa Lucía,00035
18.0,San Juan,2.0,Santa Lucía,00036
18.0,San Juan,2.0,Santa Lucía,00037
18.0,San Juan,2.0,Santa Lucía,00038
18.0,San Juan,6.0,Rawson,00056
18.0,San Juan,6.0,Rawson,00054
18.0,San Juan,6.0,Rawson,00055
18.0,San Juan,6.0,Rawson,00057
18.0,San Juan,4.0,Rivadavia,00052
18.0,San Juan,5.0,Zonda,00053
18.0,San Juan,1.0,Capital,00003
18.0,San Juan,1.0,Capital,00004
18.0,San Juan,1.0,Capital,00005
18.0,San Juan,1.0,Capital,00006
18.0,San Juan,1.0,Capital,00007
18.0,San Juan,1.0,Capital,00008
18.0,San Juan,1.0,Capital,00009
18.0,San Juan,1.0,Capital,00010
18.0,San Juan,1.0,Capital,00011
18.0,San Juan,4.0,Rivadavia,00049
18.0,San Juan,2.0,Santa Lucía,00032
18.0,San Juan,2.0,Santa Lucía,00033
18.0,San Juan,4.0,Rivadavia,00050
18.0,San Juan,4.0,Rivadavia,00051
18.0,San Juan,6.0,Rawson,00058
18.0,San Juan,6.0,Rawson,00059
18.0,San Juan,6.0,Rawson,00060
18.0,San Juan,6.0,Rawson,00061
18.0,San Juan,7.0,9 de Julio,00062
18.0,San Juan,7.0,9 de Julio,00063
18.0,San Juan,8.0,San Martín,00064
18.0,San Juan,8.0,San Martín,00065
18.0,San Juan,8.0,San Martín,00066
18.0,San Juan,9.0,Angaco,00067
18.0,San Juan,9.0,Angaco,00068
18.0,San Juan,9.0,Angaco,00069
18.0,San Juan,9.0,Angaco,00070
18.0,San Juan,9.0,Angaco,00071
18.0,San Juan,9.0,Angaco,00072
18.0,San Juan,9.0,Angaco,00073
18.0,San Juan,10.0,Albardón,00074
18.0,San Juan,10.0,Albardón,00075
18.0,San Juan,10.0,Albardón,00076
18.0,San Juan,10.0,Albardón,00077
18.0,San Juan,10.0,Albardón,00078
18.0,San Juan,10.0,Albardón,00079
18.0,San Juan,10.0,Albardón,00080
18.0,San Juan,11.0,Ullum,00081
18.0,San Juan,12.0,Pocito,00083
18.0,San Juan,12.0,Pocito,00084
18.0,San Juan,12.0,Pocito,00085
18.0,San Juan,12.0,Pocito,00086
18.0,San Juan,12.0,Pocito,00087
18.0,San Juan,12.0,Pocito,00088
18.0,San Juan,13.0,Sarmiento,00089
18.0,San Juan,13.0,Sarmiento,00090
18.0,San Juan,13.0,Sarmiento,0090A
18.0,San Juan,13.0,Sarmiento,00091
18.0,San Juan,13.0,Sarmiento,00092
18.0,San Juan,13.0,Sarmiento,00093
18.0,San Juan,13.0,Sarmiento,0093A
18.0,San Juan,13.0,Sarmiento,00094
18.0,San Juan,13.0,Sarmiento,0094A
18.0,San Juan,13.0,Sarmiento,00095
18.0,San Juan,13.0,Sarmiento,00096
18.0,San Juan,14.0,25 de Mayo,00097
18.0,San Juan,14.0,25 de Mayo,00098
18.0,San Juan,14.0,25 de Mayo,00099
18.0,San Juan,14.0,25 de Mayo,00100
18.0,San Juan,15.0,Caucete,00101
18.0,San Juan,15.0,Caucete,00102
18.0,San Juan,15.0,Caucete,00103
18.0,San Juan,15.0,Caucete,00104
18.0,San Juan,15.0,Caucete,00105
18.0,San Juan,15.0,Caucete,00106
18.0,San Juan,15.0,Caucete,00107
18.0,San Juan,15.0,Caucete,00108
18.0,San Juan,15.0,Caucete,00109
18.0,San Juan,15.0,Caucete,00110
18.0,San Juan,15.0,Caucete,0110A
18.0,San Juan,15.0,Caucete,00111
18.0,San Juan,15.0,Caucete,00112
18.0,San Juan,16.0,Valle Fértil,00113
18.0,San Juan,16.0,Valle Fértil,0113A
18.0,San Juan,16.0,Valle Fértil,00114
18.0,San Juan,16.0,Valle Fértil,0114A
18.0,San Juan,16.0,Valle Fértil,00115
18.0,San Juan,16.0,Valle Fértil,00116
18.0,San Juan,16.0,Valle Fértil,00117
18.0,San Juan,17.0,Jáchal,00118
18.0,San Juan,17.0,Jáchal,00119
18.0,San Juan,17.0,Jáchal,00120
18.0,San Juan,17.0,Jáchal,00121
18.0,San Juan,17.0,Jáchal,00122
18.0,San Juan,17.0,Jáchal,00123
18.0,San Juan,17.0,Jáchal,00124
18.0,San Juan,17.0,Jáchal,00125
18.0,San Juan,17.0,Jáchal,00126
18.0,San Juan,17.0,Jáchal,00127
18.0,San Juan,17.0,Jáchal,00129
18.0,San Juan,17.0,Jáchal,00130
18.0,San Juan,17.0,Jáchal,00131
18.0,San Juan,17.0,Jáchal,00132
18.0,San Juan,18.0,Iglesia,00134
18.0,San Juan,18.0,Iglesia,00135
18.0,San Juan,18.0,Iglesia,00136
18.0,San Juan,18.0,Iglesia,00137
18.0,San Juan,18.0,Iglesia,00138
18.0,San Juan,19.0,Calingasta,00139
18.0,San Juan,19.0,Calingasta,00140
18.0,San Juan,19.0,Calingasta,00141
18.0,San Juan,19.0,Calingasta,00142
19.0,San Luis,1.0,Juan Martín de Pueyrredón,00002
19.0,San Luis,1.0,Juan Martín de Pueyrredón,00003
19.0,San Luis,1.0,Juan Martín de Pueyrredón,00004
19.0,San Luis,1.0,Juan Martín de Pueyrredón,0004A
19.0,San Luis,1.0,Juan Martín de Pueyrredón,0005A
19.0,San Luis,1.0,Juan Martín de Pueyrredón,0005B
19.0,San Luis,1.0,Juan Martín de Pueyrredón,00006
19.0,San Luis,1.0,Juan Martín de Pueyrredón,00007
19.0,San Luis,1.0,Juan Martín de Pueyrredón,0008A
19.0,San Luis,1.0,Juan Martín de Pueyrredón,00010
19.0,San Luis,1.0,Juan Martín de Pueyrredón,00011
19.0,San Luis,1.0,Juan Martín de Pueyrredón,00012
19.0,San Luis,1.0,Juan Martín de Pueyrredón,00013
19.0,San Luis,1.0,Juan Martín de Pueyrredón,00014
19.0,San Luis,1.0,Juan Martín de Pueyrredón,00015
19.0,San Luis,2.0,Coronel Pringles,00016
19.0,San Luis,2.0,Coronel Pringles,00017
19.0,San Luis,2.0,Coronel Pringles,01801
19.0,San Luis,2.0,Coronel Pringles,01802
19.0,San Luis,2.0,Coronel Pringles,01803
19.0,San Luis,2.0,Coronel Pringles,01804
19.0,San Luis,2.0,Coronel Pringles,00019
19.0,San Luis,2.0,Coronel Pringles,00020
19.0,San Luis,2.0,Coronel Pringles,00021
19.0,San Luis,2.0,Coronel Pringles,00022
19.0,San Luis,2.0,Coronel Pringles,0022A
19.0,San Luis,2.0,Coronel Pringles,00023
19.0,San Luis,2.0,Coronel Pringles,00024
19.0,San Luis,2.0,Coronel Pringles,00025
19.0,San Luis,2.0,Coronel Pringles,00027
19.0,San Luis,2.0,Coronel Pringles,00026
19.0,San Luis,2.0,Coronel Pringles,0026A
19.0,San Luis,2.0,Coronel Pringles,00028
19.0,San Luis,3.0,General Pedernera,3001A
19.0,San Luis,3.0,General Pedernera,3001B
19.0,San Luis,3.0,General Pedernera,03002
19.0,San Luis,3.0,General Pedernera,03003
19.0,San Luis,3.0,General Pedernera,03004
19.0,San Luis,3.0,General Pedernera,03005
19.0,San Luis,3.0,General Pedernera,03006
19.0,San Luis,3.0,General Pedernera,03007
19.0,San Luis,3.0,General Pedernera,03008
19.0,San Luis,3.0,General Pedernera,03009
19.0,San Luis,3.0,General Pedernera,03010
19.0,San Luis,3.0,General Pedernera,03011
19.0,San Luis,3.0,General Pedernera,03012
19.0,San Luis,3.0,General Pedernera,03013
19.0,San Luis,3.0,General Pedernera,03014
19.0,San Luis,3.0,General Pedernera,03015
19.0,San Luis,3.0,General Pedernera,03016
19.0,San Luis,3.0,General Pedernera,03017
19.0,San Luis,3.0,General Pedernera,03018
19.0,San Luis,3.0,General Pedernera,03019
19.0,San Luis,3.0,General Pedernera,03020
19.0,San Luis,3.0,General Pedernera,03021
19.0,San Luis,3.0,General Pedernera,00031
19.0,San Luis,3.0,General Pedernera,00032
19.0,San Luis,3.0,General Pedernera,00033
19.0,San Luis,3.0,General Pedernera,03401
19.0,San Luis,3.0,General Pedernera,03402
19.0,San Luis,3.0,General Pedernera,03403
19.0,San Luis,3.0,General Pedernera,03404
19.0,San Luis,3.0,General Pedernera,03405
19.0,San Luis,3.0,General Pedernera,03406
19.0,San Luis,3.0,General Pedernera,03407
19.0,San Luis,3.0,General Pedernera,00035
19.0,San Luis,3.0,General Pedernera,00036
19.0,San Luis,3.0,General Pedernera,00037
19.0,San Luis,3.0,General Pedernera,00038
19.0,San Luis,3.0,General Pedernera,00039
19.0,San Luis,3.0,General Pedernera,00040
19.0,San Luis,3.0,General Pedernera,00041
19.0,San Luis,4.0,Chacabuco,00042
19.0,San Luis,4.0,Chacabuco,00043
19.0,San Luis,4.0,Chacabuco,00044
19.0,San Luis,4.0,Chacabuco,00045
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1001A
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1001B
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1001C
19.0,San Luis,1.0,Juan Martín de Pueyrredón,01002
19.0,San Luis,4.0,Chacabuco,00046
19.0,San Luis,4.0,Chacabuco,00047
19.0,San Luis,4.0,Chacabuco,00048
19.0,San Luis,4.0,Chacabuco,00049
19.0,San Luis,4.0,Chacabuco,00050
19.0,San Luis,4.0,Chacabuco,00051
19.0,San Luis,5.0,Libertador General San Martín,00052
19.0,San Luis,5.0,Libertador General San Martín,00053
19.0,San Luis,5.0,Libertador General San Martín,00055
19.0,San Luis,5.0,Libertador General San Martín,00056
19.0,San Luis,5.0,Libertador General San Martín,00057
19.0,San Luis,5.0,Libertador General San Martín,00058
19.0,San Luis,5.0,Libertador General San Martín,00059
19.0,San Luis,5.0,Libertador General San Martín,00060
19.0,San Luis,5.0,Libertador General San Martín,00061
19.0,San Luis,5.0,Libertador General San Martín,00062
19.0,San Luis,6.0,Junín,00063
19.0,San Luis,1.0,Juan Martín de Pueyrredón,01003
19.0,San Luis,1.0,Juan Martín de Pueyrredón,01004
19.0,San Luis,6.0,Junín,00064
19.0,San Luis,6.0,Junín,00065
19.0,San Luis,6.0,Junín,00066
19.0,San Luis,6.0,Junín,00067
19.0,San Luis,6.0,Junín,00068
19.0,San Luis,6.0,Junín,00069
19.0,San Luis,6.0,Junín,07001
19.0,San Luis,6.0,Junín,07002
19.0,San Luis,6.0,Junín,07003
19.0,San Luis,6.0,Junín,07004
19.0,San Luis,6.0,Junín,07005
19.0,San Luis,6.0,Junín,07006
19.0,San Luis,1.0,Juan Martín de Pueyrredón,01005
19.0,San Luis,1.0,Juan Martín de Pueyrredón,01006
19.0,San Luis,1.0,Juan Martín de Pueyrredón,01007
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1008A
19.0,San Luis,6.0,Junín,07007
19.0,San Luis,6.0,Junín,07008
19.0,San Luis,6.0,Junín,00072
19.0,San Luis,6.0,Junín,00073
19.0,San Luis,6.0,Junín,00074
19.0,San Luis,7.0,Ayacucho,00075
19.0,San Luis,7.0,Ayacucho,00076
19.0,San Luis,7.0,Ayacucho,00077
19.0,San Luis,7.0,Ayacucho,00078
19.0,San Luis,7.0,Ayacucho,00079
19.0,San Luis,7.0,Ayacucho,00080
19.0,San Luis,7.0,Ayacucho,00081
19.0,San Luis,7.0,Ayacucho,00082
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1008B
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1008C
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1008D
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1008E
19.0,San Luis,7.0,Ayacucho,00083
19.0,San Luis,7.0,Ayacucho,0083A
19.0,San Luis,7.0,Ayacucho,00084
19.0,San Luis,7.0,Ayacucho,00085
19.0,San Luis,7.0,Ayacucho,00086
19.0,San Luis,7.0,Ayacucho,00087
19.0,San Luis,8.0,Belgrano,00088
19.0,San Luis,8.0,Belgrano,00089
19.0,San Luis,8.0,Belgrano,00090
19.0,San Luis,8.0,Belgrano,00091
19.0,San Luis,8.0,Belgrano,00092
19.0,San Luis,8.0,Belgrano,0093A
19.0,San Luis,8.0,Belgrano,0093B
19.0,San Luis,8.0,Belgrano,00094
19.0,San Luis,8.0,Belgrano,00095
19.0,San Luis,8.0,Belgrano,00096
19.0,San Luis,8.0,Belgrano,00097
19.0,San Luis,8.0,Belgrano,00098
19.0,San Luis,8.0,Belgrano,00099
19.0,San Luis,8.0,Belgrano,00100
19.0,San Luis,9.0,Gobernador Dupuy,00101
19.0,San Luis,1.0,Juan Martín de Pueyrredón,01009
19.0,San Luis,1.0,Juan Martín de Pueyrredón,01010
19.0,San Luis,1.0,Juan Martín de Pueyrredón,01011
19.0,San Luis,1.0,Juan Martín de Pueyrredón,01012
19.0,San Luis,1.0,Juan Martín de Pueyrredón,01013
19.0,San Luis,1.0,Juan Martín de Pueyrredón,01014
19.0,San Luis,9.0,Gobernador Dupuy,00102
19.0,San Luis,9.0,Gobernador Dupuy,00103
19.0,San Luis,9.0,Gobernador Dupuy,00104
19.0,San Luis,9.0,Gobernador Dupuy,00105
19.0,San Luis,9.0,Gobernador Dupuy,00106
19.0,San Luis,9.0,Gobernador Dupuy,00107
19.0,San Luis,9.0,Gobernador Dupuy,00108
19.0,San Luis,9.0,Gobernador Dupuy,00109
19.0,San Luis,9.0,Gobernador Dupuy,00110
19.0,San Luis,9.0,Gobernador Dupuy,00111
19.0,San Luis,9.0,Gobernador Dupuy,00112
19.0,San Luis,9.0,Gobernador Dupuy,00113
19.0,San Luis,9.0,Gobernador Dupuy,00114
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1015A
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1015B
19.0,San Luis,1.0,Juan Martín de Pueyrredón,01016
19.0,San Luis,1.0,Juan Martín de Pueyrredón,01017
19.0,San Luis,1.0,Juan Martín de Pueyrredón,01018
19.0,San Luis,1.0,Juan Martín de Pueyrredón,01019
19.0,San Luis,1.0,Juan Martín de Pueyrredón,01020
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1021A
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1021B
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1021C
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1022A
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1022B
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1022C
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1022D
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1022E
19.0,San Luis,1.0,Juan Martín de Pueyrredón,1022F
2.0,Buenos Aires,63.0,La Plata,0508G
2.0,Buenos Aires,63.0,La Plata,00509
,,,,
2.0,Buenos Aires,63.0,La Plata,0496C
2.0,Buenos Aires,63.0,La Plata,0508D
2.0,Buenos Aires,63.0,La Plata,0508E
2.0,Buenos Aires,63.0,La Plata,00475
2.0,Buenos Aires,63.0,La Plata,00465
2.0,Buenos Aires,63.0,La Plata,00466
2.0,Buenos Aires,63.0,La Plata,00467
2.0,Buenos Aires,63.0,La Plata,00476
2.0,Buenos Aires,63.0,La Plata,0496A
2.0,Buenos Aires,63.0,La Plata,0497C
2.0,Buenos Aires,63.0,La Plata,00520
2.0,Buenos Aires,63.0,La Plata,00504
2.0,Buenos Aires,63.0,La Plata,0505A
2.0,Buenos Aires,63.0,La Plata,0497F
2.0,Buenos Aires,63.0,La Plata,00498
2.0,Buenos Aires,63.0,La Plata,00497
2.0,Buenos Aires,63.0,La Plata,00503
2.0,Buenos Aires,63.0,La Plata,0503A
2.0,Buenos Aires,63.0,La Plata,00488
2.0,Buenos Aires,63.0,La Plata,00493
2.0,Buenos Aires,63.0,La Plata,00496
2.0,Buenos Aires,63.0,La Plata,00505
2.0,Buenos Aires,63.0,La Plata,0508C
2.0,Buenos Aires,63.0,La Plata,00508
2.0,Buenos Aires,63.0,La Plata,0509A
2.0,Buenos Aires,63.0,La Plata,00502
2.0,Buenos Aires,63.0,La Plata,00516
2.0,Buenos Aires,63.0,La Plata,00468
2.0,Buenos Aires,63.0,La Plata,00501
2.0,Buenos Aires,63.0,La Plata,00477
2.0,Buenos Aires,63.0,La Plata,0496D
2.0,Buenos Aires,63.0,La Plata,0504A
2.0,Buenos Aires,63.0,La Plata,0497D
2.0,Buenos Aires,63.0,La Plata,0508A
2.0,Buenos Aires,63.0,La Plata,0508B
2.0,Buenos Aires,63.0,La Plata,00495
2.0,Buenos Aires,63.0,La Plata,00519
2.0,Buenos Aires,63.0,La Plata,00469
2.0,Buenos Aires,63.0,La Plata,0496B
2.0,Buenos Aires,63.0,La Plata,00518
2.0,Buenos Aires,63.0,La Plata,00471
2.0,Buenos Aires,63.0,La Plata,00472
2.0,Buenos Aires,63.0,La Plata,00480
2.0,Buenos Aires,63.0,La Plata,00521
2.0,Buenos Aires,63.0,La Plata,00517
2.0,Buenos Aires,63.0,La Plata,00473
2.0,Buenos Aires,63.0,La Plata,00481
2.0,Buenos Aires,63.0,La Plata,0497A
2.0,Buenos Aires,63.0,La Plata,0497B
2.0,Buenos Aires,63.0,La Plata,0505B
2.0,Buenos Aires,63.0,La Plata,00474
2.0,Buenos Aires,63.0,La Plata,00482
2.0,Buenos Aires,63.0,La Plata,0497E
2.0,Buenos Aires,63.0,La Plata,0504C
2.0,Buenos Aires,63.0,La Plata,00483
2.0,Buenos Aires,63.0,La Plata,00460
2.0,Buenos Aires,63.0,La Plata,00484
2.0,Buenos Aires,63.0,La Plata,0496E
2.0,Buenos Aires,63.0,La Plata,00461
2.0,Buenos Aires,63.0,La Plata,00462
2.0,Buenos Aires,63.0,La Plata,0508F
2.0,Buenos Aires,63.0,La Plata,00485
2.0,Buenos Aires,63.0,La Plata,00463
2.0,Buenos Aires,63.0,La Plata,00464
2.0,Buenos Aires,63.0,La Plata,00486
2.0,Buenos Aires,63.0,La Plata,0496F
2.0,Buenos Aires,63.0,La Plata,00487
7.0,Chubut,1.0,Rawson,00013
7.0,Chubut,1.0,Rawson,00014
7.0,Chubut,1.0,Rawson,00015
7.0,Chubut,1.0,Rawson,00016
7.0,Chubut,1.0,Rawson,00017
7.0,Chubut,15.0,Escalante,00086
7.0,Chubut,15.0,Escalante,00087
7.0,Chubut,15.0,Escalante,00088
7.0,Chubut,15.0,Escalante,00089
7.0,Chubut,15.0,Escalante,00090
7.0,Chubut,15.0,Escalante,00091
7.0,Chubut,2.0,Biedma,00028
7.0,Chubut,1.0,Rawson,00003
7.0,Chubut,6.0,Futaleufú,0050A
7.0,Chubut,6.0,Futaleufú,0050B
7.0,Chubut,6.0,Futaleufú,00051
7.0,Chubut,6.0,Futaleufú,00052
7.0,Chubut,6.0,Futaleufú,00053
7.0,Chubut,6.0,Futaleufú,0054A
7.0,Chubut,6.0,Futaleufú,0054B
7.0,Chubut,7.0,Languiñeo,00055
7.0,Chubut,7.0,Languiñeo,00056
7.0,Chubut,7.0,Languiñeo,00057
7.0,Chubut,7.0,Languiñeo,00058
7.0,Chubut,7.0,Languiñeo,0058A
7.0,Chubut,8.0,Tehuelches,00059
7.0,Chubut,8.0,Tehuelches,00060
7.0,Chubut,15.0,Escalante,00109
7.0,Chubut,15.0,Escalante,00097
7.0,Chubut,15.0,Escalante,00098
7.0,Chubut,15.0,Escalante,00099
7.0,Chubut,5.0,Cushamen,00040
7.0,Chubut,5.0,Cushamen,00041
7.0,Chubut,5.0,Cushamen,00042
7.0,Chubut,5.0,Cushamen,00043
7.0,Chubut,5.0,Cushamen,0044A
7.0,Chubut,15.0,Escalante,00105
7.0,Chubut,15.0,Escalante,00106
7.0,Chubut,1.0,Rawson,00018
7.0,Chubut,1.0,Rawson,0018A
7.0,Chubut,1.0,Rawson,00019
7.0,Chubut,1.0,Rawson,00004
7.0,Chubut,1.0,Rawson,00005
7.0,Chubut,2.0,Biedma,0028A
7.0,Chubut,15.0,Escalante,00092
7.0,Chubut,15.0,Escalante,00093
7.0,Chubut,8.0,Tehuelches,00061
7.0,Chubut,8.0,Tehuelches,00062
7.0,Chubut,9.0,Paso de Indios,0063A
7.0,Chubut,10.0,Mártires,00066
7.0,Chubut,11.0,Florentino Ameghino,00067
7.0,Chubut,12.0,Gaiman,00068
7.0,Chubut,12.0,Gaiman,00069
7.0,Chubut,15.0,Escalante,00100
7.0,Chubut,15.0,Escalante,00101
